label,id,vote,verified,review_len,summary_len
0,49024,0,1,216,13
0,49025,0,1,250,9
0,49026,0,1,254,29
0,49027,0,1,116,10
0,49028,0,1,178,13
0,49029,0,1,211,37
0,49030,0,1,147,23
0,49031,0,1,353,11
0,49032,0,0,236,48
0,49033,0,1,129,20
1,49034,0,1,431,5
0,49035,0,1,586,16
0,49036,0,1,218,18
0,49037,0,1,103,13
0,49038,0,1,169,5
0,49039,0,1,488,14
0,49040,0,0,169,8
0,49041,0,1,667,36
0,49042,0,1,118,16
0,49043,0,1,1353,54
0,49044,0,1,258,44
1,49045,4,1,4711,81
0,49046,0,1,1074,18
1,49047,0,1,188,42
0,49048,0,1,173,8
0,49049,0,1,106,13
0,49050,2,1,239,10
0,49051,0,1,996,10
1,49052,0,1,1157,28
0,49053,2,1,149,11
0,49054,0,1,1662,49
0,49055,0,1,238,12
0,49056,0,1,260,87
0,49057,0,1,112,10
0,49058,0,1,794,32
0,49059,0,1,302,28
0,49060,0,1,648,42
0,49061,0,1,179,8
1,49062,0,1,213,32
0,49063,0,1,309,14
0,49064,0,1,182,11
1,49065,0,1,1871,56
0,49066,0,1,130,36
0,49067,0,1,345,24
0,49068,0,1,1027,31
0,49069,0,1,104,7
0,49070,0,1,106,12
0,49071,0,1,98,8
0,49072,0,1,353,41
0,49073,2,1,160,16
0,49074,0,1,122,13
0,49075,0,1,115,29
0,49076,0,1,781,32
0,49077,0,1,134,11
0,49078,0,1,434,13
0,49079,0,1,148,12
0,49080,0,1,616,43
0,49081,0,1,174,10
0,49082,0,1,821,11
0,49083,0,1,368,52
0,49084,0,1,411,14
0,49085,0,1,303,13
0,49086,0,1,273,39
0,49087,0,1,111,35
0,49088,0,1,157,27
0,49089,0,0,874,59
0,49090,0,1,101,8
0,49091,0,1,600,17
0,49092,0,1,185,9
0,49093,0,1,252,4
0,49094,0,1,291,19
0,49095,0,1,307,22
0,49096,0,1,158,22
0,49097,0,1,211,12
0,49098,0,1,217,28
0,49099,0,1,103,6
0,49100,0,1,222,18
0,49101,0,1,131,14
0,49102,0,1,156,16
0,49103,0,1,99,19
0,49104,0,1,326,20
0,49105,0,1,117,9
0,49106,0,1,111,6
1,49107,0,0,405,13
0,49108,0,1,143,8
1,49109,0,1,923,56
0,49110,0,1,135,16
0,49111,0,0,114,8
0,49112,0,1,994,11
0,49113,0,1,222,87
0,49114,0,1,133,24
1,49115,0,1,117,5
0,49116,0,1,164,17
0,49117,0,1,498,21
0,49118,0,1,267,13
0,49119,0,1,325,18
0,49120,0,1,4,4
0,49121,0,1,410,45
0,49122,0,1,852,49
0,49123,2,1,1246,35
0,49124,0,1,118,27
1,49125,0,1,326,6
0,49126,0,1,548,11
0,49127,0,1,147,11
0,49128,0,1,190,18
0,49129,0,1,140,32
0,49130,0,1,791,14
0,49131,0,1,98,12
0,49132,0,1,117,13
0,49133,0,1,195,24
0,49134,0,1,357,45
0,49135,0,1,694,11
1,49136,0,1,411,16
0,49137,0,1,237,8
0,49138,0,1,208,31
0,49139,0,1,427,79
0,49140,0,1,191,12
1,49141,0,1,1538,48
0,49142,0,1,177,26
0,49143,0,1,201,15
0,49144,0,1,760,50
0,49145,0,1,314,13
0,49146,0,1,160,28
0,49147,0,1,148,10
0,49148,0,1,138,18
0,49149,0,1,122,24
0,49150,0,1,123,9
0,49151,0,1,163,27
0,49152,0,1,159,11
0,49153,0,1,867,51
0,49154,0,1,157,32
0,49155,0,1,224,27
0,49156,0,1,1059,12
1,49157,0,1,175,15
0,49158,0,1,166,19
0,49159,0,1,184,17
0,49160,0,1,404,17
0,49161,0,1,569,8
0,49162,0,1,423,33
1,49163,0,1,914,32
0,49164,0,1,354,13
0,49165,0,1,171,9
0,49166,0,1,161,12
1,49167,0,1,773,28
0,49168,0,0,440,46
0,49169,0,1,110,32
0,49170,0,1,113,13
0,49171,0,1,323,28
1,49172,2,1,476,15
0,49173,0,1,782,25
0,49174,0,1,221,17
0,49175,0,1,285,16
0,49176,0,1,224,16
1,49177,0,1,267,52
0,49178,0,1,256,28
0,49179,0,1,343,17
0,49180,0,1,228,23
0,49181,0,1,432,49
0,49182,0,1,105,8
0,49183,0,1,194,30
0,49184,0,1,428,11
0,49185,0,0,398,15
1,49186,0,1,125,26
1,49187,0,1,128,57
0,49188,0,1,230,14
0,49189,0,1,363,12
0,49190,0,1,157,10
0,49191,0,1,18,10
0,49192,0,1,233,38
0,49193,3,1,451,11
0,49194,0,0,105,7
0,49195,0,1,923,34
0,49196,0,1,95,5
0,49197,0,1,956,27
0,49198,0,1,783,43
0,49199,0,1,429,42
0,49200,0,1,333,127
0,49201,0,1,122,25
0,49202,0,1,200,7
0,49203,0,1,107,35
0,49204,0,1,167,14
0,49205,0,1,304,17
0,49206,0,1,113,7
0,49207,0,1,137,29
0,49208,0,1,188,44
0,49209,0,1,126,28
0,49210,0,1,1108,17
0,49211,0,1,164,8
0,49212,0,1,151,26
0,49213,0,1,351,15
0,49214,0,1,157,8
1,49215,0,1,141,20
0,49216,0,1,199,15
0,49217,0,1,564,23
0,49218,0,1,140,26
0,49219,0,1,203,12
0,49220,0,1,170,7
0,49221,0,1,108,44
0,49222,0,1,169,18
0,49223,0,1,134,11
0,49224,0,1,179,9
0,49225,0,1,133,5
1,49226,0,1,608,11
0,49227,0,1,575,12
1,49228,0,1,932,37
0,49229,0,1,723,33
1,49230,0,1,787,12
1,49231,0,1,323,8
0,49232,0,1,115,7
0,49233,0,1,1005,15
0,49234,0,1,108,25
0,49235,0,1,452,15
0,49236,0,1,209,7
0,49237,0,1,240,6
0,49238,0,1,137,22
1,49239,0,1,190,29
0,49240,0,1,166,5
0,49241,0,1,902,31
1,49242,0,1,308,18
0,49243,0,1,234,24
0,49244,0,1,222,13
0,49245,0,1,287,32
0,49246,0,1,187,14
0,49247,0,1,106,12
0,49248,0,1,163,14
1,49249,0,1,212,36
0,49250,0,1,163,18
0,49251,0,1,561,31
0,49252,0,1,165,16
0,49253,0,1,226,28
0,49254,0,1,202,19
0,49255,0,1,113,11
0,49256,0,1,136,34
0,49257,0,1,278,38
0,49258,0,1,464,13
0,49259,0,1,360,46
0,49260,0,1,365,20
0,49261,0,1,139,10
0,49262,0,1,200,20
0,49263,0,1,255,41
0,49264,0,1,120,13
0,49265,0,1,1420,34
0,49266,0,1,308,17
0,49267,0,1,344,46
0,49268,0,1,272,12
0,49269,0,1,290,29
0,49270,0,1,248,28
0,49271,0,1,119,19
0,49272,0,1,229,32
1,49273,0,1,2298,79
0,49274,0,1,127,15
0,49275,0,1,247,57
0,49276,0,1,142,9
0,49277,0,1,14,10
0,49278,0,1,503,41
0,49279,0,1,132,49
0,49280,0,1,123,6
0,49281,0,1,236,35
0,49282,0,1,141,31
0,49283,0,1,263,23
0,49284,0,1,109,18
0,49285,0,1,794,23
0,49286,0,1,508,11
1,49287,0,0,447,20
0,49288,0,1,1264,18
1,49289,0,1,281,16
1,49290,0,1,167,4
0,49291,0,1,254,15
1,49292,0,1,761,35
1,49293,2,0,932,16
0,49294,0,1,110,35
0,49295,0,1,730,49
0,49296,0,1,458,17
0,49297,0,1,253,16
0,49298,0,1,295,13
0,49299,0,1,169,33
0,49300,0,1,295,13
0,49301,0,1,106,28
0,49302,0,1,288,19
0,49303,0,1,146,8
1,49304,0,1,1212,38
0,49305,0,1,150,5
0,49306,0,1,176,14
0,49307,0,1,171,7
0,49308,0,1,99,28
0,49309,0,1,303,22
0,49310,0,1,1626,25
0,49311,0,1,244,19
0,49312,0,1,292,10
0,49313,0,1,172,5
0,49314,0,1,123,12
0,49315,0,1,206,22
0,49316,0,1,1127,40
0,49317,0,1,1198,16
0,49318,0,1,99,16
0,49319,0,1,801,21
0,49320,0,0,310,7
1,49321,0,1,650,38
0,49322,0,1,495,16
0,49323,0,1,257,19
1,49324,0,1,250,17
0,49325,0,0,1613,24
0,49326,0,1,689,47
0,49327,0,1,101,20
0,49328,4,1,2034,50
0,49329,0,1,125,12
1,49330,0,1,115,9
0,49331,0,1,164,8
0,49332,0,1,169,12
0,49333,0,1,758,18
0,49334,0,1,333,4
0,49335,0,1,115,10
0,49336,0,1,324,32
0,49337,0,1,133,28
0,49338,0,1,400,11
0,49339,0,1,143,18
0,49340,0,1,185,11
0,49341,0,1,2002,16
0,49342,0,1,448,28
0,49343,0,1,175,20
0,49344,0,1,99,10
0,49345,0,1,113,13
0,49346,0,1,282,13
0,49347,0,1,195,12
0,49348,0,1,367,36
0,49349,0,1,416,29
0,49350,0,1,813,7
0,49351,0,1,254,35
0,49352,0,1,199,23
0,49353,0,1,137,11
0,49354,0,1,184,20
0,49355,0,1,147,17
0,49356,0,1,186,49
0,49357,0,1,623,39
0,49358,0,1,152,13
0,49359,0,1,906,18
0,49360,0,0,110,28
0,49361,0,1,856,46
0,49362,0,1,227,8
0,49363,0,1,258,39
0,49364,0,1,204,14
0,49365,0,1,252,23
0,49366,0,1,4305,72
0,49367,0,1,223,28
0,49368,0,1,238,8
1,49369,0,1,424,12
0,49370,0,1,293,5
0,49371,0,1,1191,14
1,49372,0,1,334,21
1,49373,0,1,1303,43
0,49374,0,1,184,28
0,49375,0,1,454,41
0,49376,0,1,193,26
0,49377,0,1,509,14
0,49378,0,1,183,5
0,49379,0,1,301,19
0,49380,0,1,426,3
0,49381,0,1,161,19
0,49382,0,1,166,9
0,49383,0,1,196,21
0,49384,0,1,428,16
0,49385,0,1,434,31
0,49386,0,1,1036,44
0,49387,0,1,235,17
0,49388,0,1,123,16
0,49389,0,1,300,19
0,49390,0,1,129,15
0,49391,0,1,786,30
0,49392,0,1,354,19
0,49393,0,1,108,13
0,49394,0,1,221,10
0,49395,0,1,623,14
0,49396,0,1,907,23
0,49397,0,1,118,28
0,49398,0,1,593,12
0,49399,0,1,305,33
0,49400,0,1,125,5
0,49401,0,1,296,13
0,49402,0,1,161,13
0,49403,0,1,150,12
0,49404,0,1,164,22
0,49405,0,0,185,13
1,49406,0,0,552,11
0,49407,0,1,158,37
0,49408,0,1,245,23
0,49409,0,1,148,8
0,49410,0,1,173,5
0,49411,0,1,148,15
0,49412,0,1,135,28
0,49413,0,1,155,18
0,49414,0,1,217,11
1,49415,0,1,393,12
0,49416,0,1,191,19
0,49417,0,1,114,13
0,49418,0,1,110,13
0,49419,0,1,693,24
0,49420,0,1,328,13
0,49421,0,1,333,13
0,49422,0,1,129,13
0,49423,2,1,498,20
0,49424,0,1,188,15
1,49425,0,1,408,14
0,49426,0,1,297,7
0,49427,2,1,322,9
0,49428,0,1,174,27
1,49429,0,1,552,20
0,49430,0,1,218,30
0,49431,0,1,511,8
0,49432,3,1,787,57
0,49433,2,1,719,19
0,49434,0,1,154,16
0,49435,0,1,121,6
0,49436,0,1,124,9
0,49437,0,1,385,31
0,49438,0,1,153,11
0,49439,2,1,834,62
0,49440,0,1,194,8
0,49441,0,1,170,15
0,49442,0,0,144,17
0,49443,0,1,127,16
0,49444,0,1,389,9
0,49445,0,1,649,23
0,49446,0,0,115,4
0,49447,0,1,1097,28
0,49448,0,1,188,55
0,49449,0,1,115,25
0,49450,0,1,122,14
1,49451,0,1,261,8
0,49452,0,1,165,26
0,49453,0,1,122,11
0,49454,0,1,240,9
0,49455,0,1,112,29
0,49456,0,1,114,29
0,49457,0,1,123,27
0,49458,0,1,118,43
0,49459,0,1,601,5
0,49460,0,1,189,14
0,49461,0,1,268,8
0,49462,0,1,773,37
0,49463,0,1,126,4
0,49464,0,1,222,18
1,49465,0,1,257,8
0,49466,0,1,231,30
1,49467,0,0,1602,27
0,49468,0,1,298,18
0,49469,0,1,192,9
0,49470,0,1,238,8
0,49471,0,1,337,17
1,49472,0,1,147,13
0,49473,0,1,111,9
0,49474,0,1,118,21
0,49475,0,1,138,8
0,49476,0,1,172,11
0,49477,0,1,379,38
0,49478,0,1,532,14
1,49479,0,1,148,13
0,49480,0,1,108,14
0,49481,0,1,131,16
0,49482,0,1,164,8
0,49483,0,1,278,13
0,49484,0,1,417,11
0,49485,0,1,266,15
0,49486,0,1,217,11
1,49487,0,1,121,38
0,49488,0,1,828,31
0,49489,0,1,383,45
0,49490,0,1,110,28
0,49491,0,1,189,13
0,49492,0,1,575,63
0,49493,0,1,284,31
0,49494,0,1,668,19
0,49495,0,1,502,18
0,49496,0,1,113,13
0,49497,0,1,330,28
1,49498,0,1,507,29
0,49499,0,1,95,16
0,49500,0,1,97,29
0,49501,0,1,363,38
0,49502,0,1,98,26
0,49503,0,1,85,9
0,49504,0,1,211,15
0,49505,0,1,1388,18
0,49506,0,1,262,20
0,49507,0,1,160,22
0,49508,0,1,290,20
0,49509,0,1,122,14
0,49510,0,1,265,30
0,49511,16,1,10613,64
0,49512,0,1,258,28
0,49513,0,1,478,10
0,49514,0,1,295,18
0,49515,0,1,244,13
1,49516,0,1,588,14
0,49517,0,1,221,29
0,49518,0,1,116,13
1,49519,0,1,1086,20
0,49520,0,1,329,43
0,49521,0,1,660,37
0,49522,0,0,456,10
0,49523,0,1,187,8
0,49524,0,1,103,7
0,49525,0,1,238,15
0,49526,0,1,123,27
0,49527,0,1,121,14
0,49528,0,0,163,13
0,49529,0,1,231,13
0,49530,0,1,503,31
0,49531,0,1,277,28
0,49532,0,1,113,28
0,49533,0,1,111,7
0,49534,0,1,108,11
0,49535,0,1,118,18
0,49536,0,1,124,11
0,49537,0,1,393,22
0,49538,0,1,137,21
0,49539,0,1,356,17
0,49540,0,1,275,28
0,49541,0,1,456,18
0,49542,0,1,100,12
0,49543,0,1,170,7
0,49544,0,1,594,37
0,49545,0,1,469,8
0,49546,0,1,301,31
1,49547,0,0,435,48
1,49548,0,1,439,16
1,49549,0,1,674,25
0,49550,0,1,268,17
0,49551,0,1,527,17
0,49552,0,1,132,8
0,49553,0,1,571,34
0,49554,0,1,130,26
0,49555,0,1,314,18
0,49556,0,1,94,8
0,49557,0,1,219,11
0,49558,0,1,120,29
0,49559,0,0,119,10
0,49560,0,1,203,24
0,49561,0,1,143,13
0,49562,0,1,200,9
0,49563,0,1,98,12
0,49564,0,1,339,18
0,49565,2,1,1701,43
0,49566,0,1,112,15
0,49567,0,1,116,29
0,49568,0,1,211,20
0,49569,0,1,604,31
0,49570,0,1,106,28
0,49571,0,1,368,39
0,49572,0,1,111,16
0,49573,0,1,108,10
0,49574,0,1,103,14
0,49575,0,1,99,53
0,49576,0,1,824,59
0,49577,0,1,127,4
0,49578,0,1,100,25
0,49579,0,1,262,22
0,49580,0,1,263,36
0,49581,0,1,335,11
0,49582,0,1,208,22
0,49583,0,1,413,14
0,49584,0,1,189,47
0,49585,0,1,496,30
0,49586,0,1,246,13
1,49587,0,1,464,49
0,49588,0,1,439,35
1,49589,0,1,127,9
0,49590,0,1,216,16
0,49591,0,1,244,12
1,49592,0,0,1248,15
0,49593,0,1,174,15
0,49594,0,1,254,31
0,49595,0,1,112,8
0,49596,0,1,119,8
0,49597,0,1,315,12
1,49598,0,1,289,21
0,49599,0,0,438,11
0,49600,0,1,413,8
0,49601,0,1,729,18
0,49602,0,1,289,22
0,49603,0,1,280,20
1,49604,0,1,299,12
0,49605,0,1,185,19
0,49606,0,1,173,22
0,49607,0,1,140,56
0,49608,0,1,99,4
0,49609,0,1,206,18
0,49610,0,1,397,32
0,49611,0,1,766,26
0,49612,0,1,419,13
0,49613,0,1,414,16
0,49614,0,1,1490,73
1,49615,0,1,225,14
0,49616,0,1,298,27
0,49617,0,1,208,14
0,49618,0,1,113,8
0,49619,0,1,169,17
0,49620,0,1,437,32
0,49621,0,1,150,22
0,49622,0,1,171,22
0,49623,0,1,108,16
0,49624,0,1,292,16
0,49625,0,1,501,4
0,49626,0,0,113,13
0,49627,0,1,100,28
0,49628,0,1,346,36
0,49629,0,1,235,29
0,49630,0,1,125,9
0,49631,2,0,343,21
0,49632,2,1,712,29
1,49633,0,1,230,28
1,49634,0,1,231,16
1,49635,0,1,146,8
0,49636,0,1,112,14
0,49637,0,1,459,14
0,49638,0,1,935,16
0,49639,0,1,1202,20
0,49640,0,1,594,21
0,49641,0,1,2227,32
0,49642,0,1,101,10
1,49643,0,1,415,46
0,49644,0,1,110,14
0,49645,0,1,174,20
0,49646,0,1,110,39
0,49647,0,1,928,13
0,49648,0,1,233,12
1,49649,0,0,519,38
0,49650,0,1,308,23
0,49651,0,1,357,12
0,49652,0,1,154,11
0,49653,0,1,142,28
0,49654,0,1,165,17
0,49655,0,1,260,126
0,49656,0,1,325,89
0,49657,0,1,114,8
0,49658,0,1,118,11
0,49659,0,1,157,8
0,49660,0,1,114,16
0,49661,0,1,125,17
0,49662,0,1,151,9
0,49663,0,1,152,23
0,49664,0,1,152,17
1,49665,0,1,259,21
0,49666,0,1,162,23
1,49667,0,1,101,13
0,49668,0,1,103,8
0,49669,0,1,958,17
0,49670,0,1,401,21
0,49671,0,1,189,25
1,49672,0,1,537,32
0,49673,0,1,120,23
0,49674,0,1,171,4
0,49675,0,1,664,12
0,49676,0,1,126,8
0,49677,0,1,216,13
0,49678,0,1,174,11
0,49679,0,1,109,13
0,49680,0,1,294,7
0,49681,0,1,437,8
0,49682,0,1,118,15
0,49683,0,1,348,12
0,49684,0,1,699,29
0,49685,0,1,127,11
0,49686,0,1,134,29
0,49687,0,1,318,9
0,49688,0,1,593,13
0,49689,0,1,995,20
0,49690,0,1,191,30
0,49691,0,1,794,25
0,49692,0,1,146,17
0,49693,0,1,92,40
0,49694,0,1,153,23
0,49695,0,1,202,23
0,49696,0,1,138,47
0,49697,0,1,138,13
0,49698,0,1,240,21
0,49699,0,1,399,18
0,49700,0,1,136,8
0,49701,0,1,201,28
0,49702,0,1,117,17
0,49703,0,0,635,22
0,49704,0,1,238,14
0,49705,0,1,667,8
0,49706,0,1,123,17
0,49707,0,1,113,9
1,49708,0,1,146,13
0,49709,0,1,251,13
1,49710,0,1,103,16
0,49711,0,1,140,7
0,49712,0,1,334,8
0,49713,0,1,276,7
1,49714,0,1,301,8
0,49715,0,0,979,37
0,49716,0,1,384,23
1,49717,2,0,3747,26
0,49718,0,1,132,21
0,49719,0,1,263,17
0,49720,0,1,121,40
0,49721,0,1,141,8
0,49722,0,1,580,17
0,49723,0,0,395,9
0,49724,0,1,145,13
0,49725,0,1,152,7
0,49726,0,1,345,17
0,49727,0,1,412,42
0,49728,0,1,706,27
1,49729,0,1,96,11
0,49730,0,1,257,14
0,49731,0,0,432,37
0,49732,0,1,88,28
0,49733,0,1,184,12
0,49734,0,1,370,12
0,49735,0,1,105,13
0,49736,0,1,205,18
0,49737,0,1,247,28
0,49738,0,1,146,16
0,49739,0,1,134,13
0,49740,0,1,175,28
0,49741,0,1,132,11
0,49742,0,1,141,24
0,49743,0,1,142,9
0,49744,0,1,250,20
0,49745,0,1,143,13
0,49746,0,1,128,15
0,49747,0,1,379,21
0,49748,0,1,118,16
0,49749,0,1,334,31
0,49750,0,1,157,8
0,49751,0,1,134,24
0,49752,0,1,182,25
0,49753,0,1,328,47
0,49754,0,1,231,8
0,49755,0,1,217,40
0,49756,0,1,482,16
1,49757,0,1,144,15
0,49758,0,1,161,25
1,49759,0,1,1440,21
0,49760,0,1,382,39
0,49761,0,1,184,8
0,49762,0,1,249,9
0,49763,2,1,2319,42
0,49764,0,1,166,17
0,49765,0,1,692,27
0,49766,0,1,123,28
0,49767,0,1,240,12
0,49768,0,1,313,16
1,49769,0,0,1126,33
1,49770,0,1,208,65
0,49771,0,1,214,31
0,49772,0,1,325,15
0,49773,0,1,487,8
0,49774,0,1,234,21
0,49775,0,0,213,8
0,49776,0,1,172,11
0,49777,0,1,913,13
0,49778,0,1,2461,21
0,49779,0,1,158,8
0,49780,0,1,223,28
0,49781,0,1,915,22
0,49782,0,1,300,11
0,49783,0,1,154,14
0,49784,0,1,558,18
0,49785,0,1,107,38
0,49786,0,1,144,5
1,49787,0,1,110,20
0,49788,0,1,495,29
0,49789,0,1,225,10
0,49790,0,1,258,17
0,49791,0,1,201,27
0,49792,0,1,761,11
0,49793,0,1,115,19
0,49794,0,1,100,13
0,49795,0,1,197,14
0,49796,0,0,784,5
0,49797,0,1,152,16
0,49798,0,1,471,22
0,49799,0,1,179,12
0,49800,0,1,202,29
0,49801,0,1,582,17
0,49802,0,1,183,37
0,49803,0,1,151,14
1,49804,0,1,206,14
1,49805,0,1,380,8
0,49806,0,1,176,5
0,49807,0,1,139,11
0,49808,0,1,172,13
0,49809,0,1,277,11
0,49810,0,1,101,7
1,49811,0,0,398,35
0,49812,0,1,145,10
0,49813,0,1,211,18
0,49814,0,1,231,10
0,49815,0,1,254,36
1,49816,0,1,1352,18
0,49817,0,1,103,15
0,49818,2,1,723,6
1,49819,0,1,615,16
0,49820,0,1,1007,44
0,49821,0,1,402,13
0,49822,0,1,273,5
0,49823,0,1,296,19
0,49824,0,1,361,13
0,49825,0,1,109,28
0,49826,0,1,137,14
0,49827,0,1,119,7
0,49828,0,1,1022,11
0,49829,0,1,138,9
0,49830,0,1,206,13
0,49831,0,1,254,12
0,49832,0,1,298,28
0,49833,0,1,237,9
0,49834,0,1,342,9
0,49835,0,1,110,13
0,49836,0,1,135,11
0,49837,0,1,151,15
1,49838,0,1,131,4
1,49839,0,1,212,22
0,49840,0,1,94,11
0,49841,0,1,175,40
0,49842,0,0,1256,42
0,49843,0,1,190,8
0,49844,0,1,1013,41
0,49845,0,1,208,20
0,49846,0,1,138,14
0,49847,0,1,125,9
0,49848,0,1,148,7
0,49849,0,1,145,13
0,49850,0,1,118,24
0,49851,0,1,110,10
0,49852,0,1,591,18
0,49853,0,1,123,14
0,49854,0,1,259,35
0,49855,0,0,182,28
0,49856,0,1,132,29
0,49857,0,1,246,8
0,49858,0,1,201,10
0,49859,0,1,175,27
0,49860,0,1,231,27
0,49861,0,1,141,32
0,49862,0,1,577,13
0,49863,0,1,129,13
0,49864,0,1,147,20
1,49865,0,1,418,13
0,49866,0,1,122,14
0,49867,0,1,138,20
0,49868,0,1,307,22
0,49869,0,1,207,7
1,49870,0,1,245,34
0,49871,0,0,126,9
0,49872,0,1,878,27
0,49873,0,1,113,6
0,49874,2,1,614,30
0,49875,0,1,568,50
0,49876,0,1,119,28
0,49877,0,1,107,19
0,49878,0,1,321,22
0,49879,0,1,123,33
0,49880,0,1,254,8
1,49881,0,1,797,40
0,49882,0,1,300,23
0,49883,0,0,530,31
1,49884,0,1,194,2
0,49885,0,1,120,12
1,49886,0,1,181,13
0,49887,0,1,205,12
0,49888,0,1,191,19
0,49889,0,1,199,20
0,49890,0,1,116,13
0,49891,0,1,130,23
0,49892,0,1,130,16
0,49893,0,1,268,19
0,49894,0,1,359,33
0,49895,0,1,520,73
0,49896,4,1,366,23
0,49897,0,1,170,20
0,49898,0,1,1375,44
0,49899,0,1,307,25
0,49900,0,1,202,8
1,49901,0,1,214,21
0,49902,0,1,767,25
0,49903,0,1,142,16
0,49904,0,1,187,26
0,49905,0,1,202,29
1,49906,0,1,279,38
0,49907,0,1,195,77
0,49908,0,1,210,22
0,49909,0,1,351,28
0,49910,0,1,178,7
1,49911,0,1,631,31
1,49912,0,1,391,35
0,49913,0,1,124,18
0,49914,0,1,155,12
0,49915,0,1,233,17
0,49916,0,1,108,23
0,49917,0,1,178,28
0,49918,0,1,88,17
0,49919,0,1,136,27
0,49920,0,1,218,18
0,49921,0,1,339,36
0,49922,0,1,273,27
0,49923,0,1,149,12
0,49924,0,1,95,11
0,49925,0,0,154,8
0,49926,0,1,224,4
0,49927,0,1,221,12
0,49928,0,1,271,21
0,49929,0,1,145,16
0,49930,0,1,667,90
0,49931,0,1,349,28
0,49932,0,1,143,28
0,49933,0,1,487,21
0,49934,0,1,267,34
0,49935,0,1,276,28
0,49936,0,1,131,38
0,49937,0,1,164,13
0,49938,0,1,327,37
0,49939,0,1,123,4
0,49940,0,1,107,28
0,49941,0,1,336,16
1,49942,0,1,179,27
0,49943,0,1,199,13
0,49944,0,1,415,13
1,49945,0,1,434,3
0,49946,0,1,114,12
0,49947,0,1,296,36
0,49948,0,1,614,42
0,49949,0,1,197,10
1,49950,0,1,215,25
0,49951,0,1,224,28
0,49952,0,1,280,16
0,49953,0,1,92,8
0,49954,0,1,110,11
0,49955,0,1,220,12
0,49956,0,1,1480,37
1,49957,0,1,355,28
0,49958,0,1,147,8
1,49959,0,1,242,22
0,49960,0,1,594,15
0,49961,0,1,130,8
0,49962,0,1,443,12
0,49963,0,1,142,13
0,49964,0,1,295,25
0,49965,0,1,375,32
0,49966,0,1,115,10
0,49967,0,1,155,21
0,49968,0,1,339,10
0,49969,0,1,182,18
1,49970,0,0,987,60
0,49971,0,1,155,30
0,49972,0,1,132,28
0,49973,0,1,467,39
0,49974,0,1,1116,15
0,49975,0,1,319,10
0,49976,0,1,110,39
0,49977,0,1,630,17
0,49978,0,1,1134,29
1,49979,0,1,165,12
0,49980,0,1,248,22
0,49981,0,1,332,28
0,49982,0,1,351,18
0,49983,0,1,205,25
0,49984,0,1,367,8
0,49985,0,1,216,17
0,49986,0,1,143,28
1,49987,0,1,352,10
1,49988,0,1,1107,15
0,49989,0,1,549,33
0,49990,0,1,124,19
0,49991,0,0,466,14
0,49992,0,1,372,17
0,49993,0,1,411,16
0,49994,0,1,144,14
0,49995,0,1,303,14
0,49996,0,1,364,38
0,49997,0,1,112,10
0,49998,0,1,139,14
0,49999,0,1,100,28
0,50000,0,1,129,24
0,50001,0,1,162,10
1,50002,0,1,474,14
0,50003,0,1,264,31
0,50004,0,1,500,11
0,50005,0,1,126,31
0,50006,0,1,219,17
0,50007,0,1,203,30
1,50008,0,1,209,10
0,50009,0,1,116,4
0,50010,0,1,111,7
0,50011,0,1,128,21
0,50012,0,1,144,37
1,50013,0,1,218,43
0,50014,0,1,412,21
0,50015,0,1,962,51
0,50016,0,1,617,74
0,50017,0,1,181,23
0,50018,0,1,546,27
0,50019,0,1,289,20
1,50020,3,1,393,16
1,50021,2,1,247,6
1,50022,0,1,302,28
0,50023,0,1,238,17
1,50024,0,1,127,6
0,50025,0,1,127,9
0,50026,0,1,346,20
0,50027,0,1,150,8
0,50028,0,1,823,29
0,50029,0,1,121,10
0,50030,0,0,611,31
0,50031,0,1,189,11
0,50032,0,1,202,10
0,50033,0,1,125,12
1,50034,2,1,620,17
0,50035,0,1,463,16
0,50036,0,1,260,35
0,50037,0,1,107,4
1,50038,0,1,162,24
0,50039,0,0,272,11
0,50040,0,1,263,39
0,50041,0,1,182,16
0,50042,0,1,204,8
0,50043,0,1,331,26
0,50044,0,1,1217,28
0,50045,0,1,250,29
0,50046,0,1,297,13
0,50047,0,1,283,23
1,50048,0,1,494,4
0,50049,0,1,1311,14
0,50050,0,1,555,24
0,50051,0,1,334,7
0,50052,0,1,225,25
0,50053,0,1,265,14
0,50054,0,1,832,4
0,50055,2,1,1295,5
0,50056,0,1,295,9
1,50057,0,1,214,28
1,50058,0,1,153,18
1,50059,0,0,509,24
1,50060,0,0,380,18
0,50061,0,1,107,8
1,50062,0,0,185,14
0,50063,0,1,102,21
0,50064,0,0,198,19
1,50065,0,0,468,31
0,50066,0,1,401,9
0,50067,0,1,1182,26
0,50068,0,1,116,18
0,50069,0,1,392,28
0,50070,0,1,147,11
0,50071,0,1,202,8
0,50072,0,1,702,33
1,50073,0,0,2438,19
0,50074,0,1,871,24
0,50075,0,1,554,22
0,50076,0,1,278,20
1,50077,0,1,128,8
0,50078,0,1,280,32
0,50079,0,1,914,18
0,50080,0,1,239,14
0,50081,0,1,176,10
1,50082,0,1,267,41
0,50083,9,0,587,44
1,50084,0,1,491,28
0,50085,0,1,136,31
0,50086,0,0,484,14
0,50087,0,1,428,20
0,50088,0,1,1478,44
1,50089,0,0,761,20
0,50090,0,1,275,17
0,50091,0,1,252,28
0,50092,0,1,115,20
0,50093,0,1,134,14
1,50094,0,1,416,20
